"ID","Team","Title","Description","Status","Estimate","Priority","Project ID","Project","Creator","Assignee","Labels","Cycle Number","Cycle Name","Cycle Start","Cycle End","Created","Updated","Started","Triaged","Completed","Canceled","Archived","Due Date","Parent issue","Initiatives","Project Milestone ID","Project Milestone","SLA Status","UUID","Time in status (minutes)","Related to","Blocked by","Duplicate of"
"SUG-217","Sugartown","Reconcile 9 smaller drifted component CSS mirrors","Reconcile the 9 smaller web↔package component `.module.css` drifts surfaced by [SUG-214](https://linear.app/sugartown/issue/SUG-214/extend-style-mirror-validator-to-cover-ds-component-css-mirrors)'s new component-mirror validator pass, and remove each from the validator's `KNOWN_DRIFT` allowlist as it's fixed.

**The 9 pairs (drift-lines, nature):**

* `Media` (1) — web has an extra `/* styles */` comment.
* `Breadcrumb` (4) — web has a load-bearing `.crumb { display: contents }` rule the package lacks.
* `IconButton` (4) — **value divergence:** web uses `--st-icon-button-bg`; package uses `transparent` / `--st-color-bg-surface-strong`. Needs a canonical-bg decision.
* `Accordion` (6) — package has banned raw token fallbacks (`var(--x, 1.125rem)`); web is clean. Web is canonical per the token-first rule.
* `Chip` (9) — **value divergence:** `.grey` uses softgrey-700 (web) vs softgrey-500 (package); plus web has extra section comments. The shared comment says 700 is ""nearly invisible on dark bg"" — decide which is intended.
* `Citation` (11) — web has extra `.note a` footnote-link styling the package lacks.
* `ScoreRing` (11) — package has banned raw fallbacks; web is clean + has a comment. Web canonical.
* `Table` (20) — divergent both ways: web has comments + `!important` on row-hover + mobile `padding-inline: 8px`; package has a `.wrapWide` 100vw breakout + different mobile margins. Needs a per-hunk merge.
* `FilterBar` (23) — almost entirely cosmetic (divider-comment dash counts) + one richer checkmark comment in the package. Pick one comment style.

Per pair: diff, decide the canonical direction (DS package is nominally canonical per the Mirrored File Registry, but several web copies carry load-bearing extras — do NOT blindly copy one way), make both byte-identical, delete from `KNOWN_DRIFT` in `apps/web/scripts/validate-style-mirror.js`. Several are visual (IconButton, Chip, Table) so a Visual QA pass in both themes is required. Tags: Design System, Tooling. Priority: Medium. Merge strategy: (b) single close-out. Surfaced by [SUG-214](https://linear.app/sugartown/issue/SUG-214/extend-style-mirror-validator-to-cover-ds-component-css-mirrors).","Done",,"Urgent",,,"bex@sugartown.io",,"Design System",,,,,"2026-07-16T15:18:13.100Z","2026-08-09T10:56:16.947Z",,,"2026-07-21T15:22:55.484Z",,,,,"",,,,"d7b35e31-118c-422c-86c8-ed7a993499dd",35754,"SUG-214, SUG-230, SUG-231, SUG-232",,
"SUG-219","Sugartown","Reconcile Card component CSS mirror","Reconcile the web↔package `Card.module.css` mirror — ~42 web-only lines and ~13 package-only lines drift across a large (~650-line) file, the second-largest of the [SUG-214](https://linear.app/sugartown/issue/SUG-214/extend-style-mirror-validator-to-cover-ds-component-css-mirrors) component drifts.

Its own epic (separate from the 9-small bundle) because Card is a high-blast-radius DS primitive with a status-chip colour system and many variants; the drift clusters need individual review rather than a blanket copy. The web app renders the web copy; Storybook renders the package copy.

Deliverable: one canonical `Card.module.css` written byte-identical to both trees, Visual-QA-approved in both themes against real Card usage (Article/Node/CaseStudy/Project cards) + the Storybook story, then removed from `KNOWN_DRIFT` in `apps/web/scripts/validate-style-mirror.js`. Tags: Design System. Priority: Medium. Merge strategy: (b) single close-out. Surfaced by [SUG-214](https://linear.app/sugartown/issue/SUG-214/extend-style-mirror-validator-to-cover-ds-component-css-mirrors).","Done",,"Urgent",,,"bex@sugartown.io",,"Design System",,,,,"2026-07-16T15:18:23.745Z","2026-08-09T10:56:16.973Z",,,"2026-07-21T15:22:57.749Z",,,,,"",,,,"864b1abc-9b18-4723-b596-f222df268dc7",35754,"SUG-214, SUG-231",,
"SUG-220","Sugartown","Tool Taxonomy Metadata & Logo Backfill","Backfill description/url/logo across the `tool` taxonomy (60 documents total). Sanity, Contentful, Vercel, Netlify already shipped this session (description + url + simple-icons logo, brand-hex corrected). Scopes the remaining 56 tools, tiered by logo-sourcing confidence: Tier A = 30 tools with a confirmed simple-icons match (ready to execute, same pattern as the first 4); Tier B = ~14 real/findable brands with no simple-icons entry, needing individual official-site sourcing + a fresh download-permission ask each; Tier C = ~6 tools flagged skip/defer (generic concepts, sensitive analyst-firm marks, niche/client-internal systems).

Verified finding: none of the 5 tools that already have a logo (AEM Assets, FileMaker Pro, SFCC, SFMC, Celum) have a simple-icons match, so there is currently nothing to replace from this source — confirmed via direct dataset search, not assumed.","Done",,"High",,,"bex@sugartown.io",,"CMS",,,,,"2026-07-16T16:36:26.727Z","2026-08-09T10:58:09.067Z","2026-07-16T16:36:26.765Z",,"2026-07-18T12:00:30.880Z",,,,,"",,,,"5f236eda-a791-4a97-9cae-4ffc89d427eb",40277,,,
"SUG-221","Sugartown","Rules & Tools Audit — process establishment + calibration run 1 (EOM)","Stand up the scheduled governance audit defined in `docs/briefs/rules-tools-audit-prd.md`: a repeatable cycle that inventories every rule-defining surface (CLAUDE.md gates, skills, governance docs), mechanically verifies staleness (tool names, paths, counts), reviews gate efficacy, sweeps for skill-vs-rule contradictions, runs a housekeeping pass (zArchive for executed drafts, dated folders for old shipped docs), and reports keep/simplify/merge/retire/archive dispositions with burden-vs-benefit KPIs and a token budget.

This epic covers writing the audit runbook and executing calibration run 1 (manual, end-of-month, sized to remaining plan credits). Steady-state cadence (20th monthly vs quarterly) and future-cycle tracking shape are open decisions (D-2, D-1) resolved with calibration data.

Origin: the 2026-07-16 session found stale MCP tool names in CLAUDE.md, a live skill (/glossy) contradicting the publish rule, and the human-publishes rule referenced in 7 files but defined in none. Rules accumulate by incident; nothing prunes. The point is fewer, better-placed reviews, not more.","Done",,"Urgent",,,"bex@sugartown.io","bex@sugartown.io","",,,,,"2026-07-17T11:33:48.512Z","2026-08-09T10:54:21.464Z",,,"2026-07-19T16:02:50.957Z",,,,,"",,,,"3d6a5cba-6787-4e35-bb73-8f3868522356",38594,,,
"SUG-222","Sugartown","Glossary category display — surface categories across glossary and category pages","Glossary categories barely exist as a display surface: the only place a category shows is a small unlinked chip on the term detail page. The `/glossary` archive has category filter chips ([SUG-166](https://linear.app/sugartown/issue/SUG-166/glossary-completion-gap-fill-eds-vocabulary-import)) but no visible category structure (no grouping, descriptions, or brand color use). Worse, `/categories/:slug` routes to `TaxonomyPlaceholderPage` and the taxonomy content queries only count `article/node/caseStudy` — `glossaryTerm` is excluded — so the Bextionary category page says ""No content associated with this category yet"" while 9 published terms reference it.

Scope: define the IA for how glossary categories display (Phase 0 mock required — new visual blocks on existing pages), include `glossaryTerm` in category-associated content queries, link the term-page chip somewhere meaningful, and decide whether the category `brandColor` field (currently unused for glossary) participates.

**Expanded 2026-07-17:** Phase 0 also produces a reverse-engineered **ontology map** (`docs/briefs/sugartown-ontology-map.md`) — the spec that would have preceded the build: every doc type and taxonomy primitive as nodes, every reference edge tiered as schema-only / query-supported / displayed (nested outline + Mermaid), plus a standing **gap register** of edges whose coverage falls short of intent. The glossaryTerm→category edge is entry one; the register becomes a standing input to [SUG-221](https://linear.app/sugartown/issue/SUG-221/rules-and-tools-audit-process-establishment-calibration-run-1) audit cycles. Not a field inventory ([SUG-163](https://linear.app/sugartown/issue/SUG-163/design-code-documentation-pipeline-single-source-of-truth-for-handoffs)'s content-models page owns that) — a map of approved connections and how far each made it toward a reader.

Surfaced immediately after publishing the ""Clicky Burden"" Bextionary term (2026-07-17): its category renders as a dead-end chip.","Done",,"High",,,"bex@sugartown.io",,"GROQ, UX, CMS",,,,,"2026-07-17T11:53:32.694Z","2026-08-09T10:58:09.044Z",,,"2026-07-19T14:09:03.632Z",,,,,"",,,,"435803c2-aa16-42cb-afa2-7a073b457792",38708,"SUG-166, SUG-228",,
"SUG-223","Sugartown","Article: The Spec You Write After the Build — systematizing an exploratory way of working","Bex-voice article whose thesis is the working method itself: the exploratory phase of a new way of working is deliberately footloose, but when something works you write it down — bring systems thinking to bear so you can repeat it, iterate, improve. The vehicle is [SUG-222](https://linear.app/sugartown/issue/SUG-222/glossary-category-display-surface-categories-across-glossary-and)'s reverse-engineered ontology map (""the spec you write after the build""), with a ready-made cold open: minutes after publishing a glossary term about governance overhead (Clicky Burden), clicking its own category chip led to a dead end — the gap the map exists to catch systematically.

Deliverables: the article as a Sanity draft (via the /write-blog pipeline, human publishes) embedding the map's Mermaid diagram via mermaidSection, plus graduating the diagram to a /platform page. Blocked by [SUG-222](https://linear.app/sugartown/issue/SUG-222/glossary-category-display-surface-categories-across-glossary-and) Phase 0 — the map and gap register are the article's receipts and are being authored publication-shaped there on purpose.","Backlog",,"Low",,,"bex@sugartown.io",,"Content",,,,,"2026-07-17T12:18:45.712Z","2026-08-09T10:51:26.947Z",,,,,,,,"",,,,"09eaa0b3-e6c3-4590-b502-8898eec71a1d",37461,,"SUG-222",
"SUG-224","Sugartown","apps/web consumes @sugartown/design-system","Make apps/web consume @sugartown/design-system as a real workspace dependency, replacing the hand-synced mirror components at apps/web/src/design-system/ with direct re-exports from the package. Closes the open TODO in Card.jsx and retires the manual DS-component-mirror drift rule.

Motivation: the platform-is-the-portfolio case study's agnostic-stack diagram draws production package consumption as a dashed roadmap arrow (see docs/diagrams/redpen-platform-is-the-portfolio.md). This epic makes it a solid line.","Done",,"Urgent",,,"bex@sugartown.io","bex@sugartown.io","Design System, Infrastructure",,,,,"2026-07-17T13:05:34.293Z","2026-08-09T10:56:16.997Z","2026-07-23T14:14:01.800Z",,"2026-07-24T12:58:31.188Z",,,,,"",,,,"8a7d65ae-f175-4210-b37c-94ee133acb1b",31579,"SUG-127, SUG-231, SUG-238, SUG-247","SUG-217, SUG-219, SUG-230",
"SUG-225","Sugartown","Sugartown MCP Server — v1 Implementation","Local stdio MCP server at `packages/mcp-server/` exposing 8 read-only tools (get_schema, get_tokens, get_component, check_boundary, get_rule, validate_field, get_epic, get_changelog) that turn CLAUDE.md governance, Sanity schemas, DS tokens, and boundary rules into callable facts for Claude Code sessions, instead of requiring them to be manually pasted or remembered.

PRD: `docs/briefs/sugartown-mcp-prd.md` (v1.0). Epic: `docs/backlog/SUG-{this-issue-id}-sugartown-mcp-server-v1.md` (rename pending this issue's ID).

Zero Sanity writes, zero git operations, zero imports from `apps/*` or `packages/design-system`. ts-morph for schema AST parsing (resolved over regex/build-step per the epic's Open Decisions). Single-phase v1 — all 8 tools ship together.","Done",,"High",,,"bex@sugartown.io","bex@sugartown.io","",,,,,"2026-07-18T09:53:00.701Z","2026-08-09T10:54:21.662Z","2026-07-27T11:56:31.838Z",,"2026-07-27T12:13:59.036Z",,,,,"",,,,"dbab4784-6679-45f3-b5b3-9773407569b6",27303,"SUG-254",,
"SUG-226","Sugartown","Retrofit orphaned Portable Text annotation types in legacy content","Surfaced during [SUG-215](https://linear.app/sugartown/issue/SUG-215/fix-citationref-footnote-lock-in-section-content)'s Phase 3 retrofit audit (2026-07-18). Several live documents carry markDef `_type` values (`termRef`, `glossaryTerm` without `Ref`, `annotationRef`) that don't match any annotation currently registered in the schema or the frontend's PT mark-component map (`link`/`citationRef`/`glossaryTermRef` only) — affected inline spans silently render as plain unstyled text instead of the intended glossary popover or citation marker. Investigate root cause (likely a pre-rename legacy naming), decide fix-in-place vs. content migration, and retrofit-audit the affected documents.","Done",,"High",,,"bex@sugartown.io","bex@sugartown.io","Content, CMS",,,,,"2026-07-18T13:47:51.130Z","2026-08-09T10:58:09.010Z","2026-07-18T15:44:27.732Z",,"2026-07-18T15:45:13.883Z",,,,,"",,,,"ecf56258-0577-49b0-8c8b-2aed5acbf262",40052,"SUG-215, SUG-216",,
"SUG-227","Sugartown","Formalize AI/Claude workflow","write it, commit, approved, etc etc. both typed commands and prompts. audit and then approve working","Done",,"High",,,"bex@sugartown.io","bex@sugartown.io","",,,,,"2026-07-19T13:19:40.619Z","2026-08-09T10:54:21.687Z","2026-07-21T12:48:53.389Z",,"2026-07-21T13:16:37.138Z",,,,,"",,,,"6ca5c8f4-5452-48fc-a897-b8624686035f",35881,"SUG-229",,
"SUG-228","Sugartown","Taxonomy & Glossary Browsing UX Audit — chip colors, duplicate views, naming collisions","Bex's annotated screenshot walkthrough of the live [SUG-222](https://linear.app/sugartown/issue/SUG-222/glossary-category-display-surface-categories-across-glossary-and) glossary/category/tag surfaces (2026-07-19) surfaced six UX issues: abbreviation-chip color semantics vs. inline glossary annotations, duplicate breadcrumb/heading and duplicate ""All"" reset controls on /glossary, two structurally divergent views of the same category's terms (/categories/:slug vs. /glossary filtered), a tag/glossaryTerm naming collision (""agentic caucus"" tag vs. ""Agentic Caucus"" term) producing a self-referential Related Tags row, inconsistent ContentList left-column semantics (status vs. category depending on doc type), and an off-pattern ""Used In"" list on the term detail page. Followup to [SUG-222](https://linear.app/sugartown/issue/SUG-222/glossary-category-display-surface-categories-across-glossary-and); item 4 re-touches ground [SUG-190](https://linear.app/sugartown/issue/SUG-190/taxonomy-vocabulary-audit-tag-deduplication-categorytag-overlap) (taxonomy vocabulary audit) already covered.","Backlog",,"Medium",,,"bex@sugartown.io",,"UX, Glossary, CMS",,,,,"2026-07-19T14:21:44.934Z","2026-08-09T10:58:08.518Z",,,,,,,,"",,,,"cfeb6274-a7b4-4a7b-b1f9-d87e30c893a9",38696,"SUG-190, SUG-222",,
"SUG-229","Sugartown","Convert remaining human-gate skills to AskUserQuestion (SUG-227 follow-on)","Follow-on to [SUG-227](https://linear.app/sugartown/issue/SUG-227/formalize-aiclaude-workflow) (Formalize AI/Claude workflow). [SUG-227](https://linear.app/sugartown/issue/SUG-227/formalize-aiclaude-workflow) defined the gate taxonomy and response-mechanism standard (`docs/conventions/human-gate-conventions.md`) and piloted the conversion on `/release` (7 gates) and `/red-pen` (batch multi-select). This issue tracks converting the remaining 11 skills/docs identified in [SUG-227](https://linear.app/sugartown/issue/SUG-227/formalize-aiclaude-workflow)'s Deferred Conversion Inventory: `/mini-release` (4 gates, High), `/morning` (3, High), `/eod` (4, High), `/switch` (6, Medium), `/new-epic` (3, Medium), `/glossy` (3, Medium), `/chromatic` (2, Medium), `docs/epic-template.md` (2, Medium-high — Visual QA Gate's exact-phrase requirement), `/update-cwv` (2, Low), plus 2 identified gaps (`sugartown-prd-writer`, `sugartown-epic-writer` — missing an approval gate entirely, not a conversion). Full inventory with priority/notes per skill: `docs/backlog/SUG-227-formalize-ai-claude-workflow.md` §Deferred Conversion Inventory.","Done",,"Urgent",,,"bex@sugartown.io","bex@sugartown.io","",,,,,"2026-07-21T13:12:29.540Z","2026-08-09T10:54:21.435Z",,,"2026-07-24T16:23:41.672Z",,,,,"",,,,"5761e2c6-34ad-48fb-93bf-aee599ff7ba9",31374,"SUG-227",,
